,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
45,4921,46,00:14:42,26473,10,6,7,defensive shot,0.0,0,2.0,7,0.3792682926829268,0.1655729166666667,touched the net,27,8,152.5,728.63,1,87.7,466.78,0,0,4920,46
46,4922,1,00:17:45,31958,10,2,11,drop,0.0,0,1.0,2,-0.9841463414634146,0.3877604166666669,,,5,103.7,228.3,8,164.2,643.78,0,0,4921,5
47,4922,2,00:54:17,97739,18,15,28,drop,0.0,0,2.0,1,1.2792682926829266,0.6379687500000001,,,8,124.1,217.06,8,159.3,689.33,0,0,4921,5
48,4922,3,0:40:22,72667,5,4,11,net shot,0.0,1,2.0,1,-1.2439024390243902,-0.05109375,,,8,108.5,636.8,8,136.0,211.04,0,0,4921,5
49,4922,4,00:13:17,23918,8,5,28,short service,0.0,0,2.0,8,0.5695121951219511,-0.6982291666666667,,,8,165.4,662.08,8,227.8,252.05,0,0,4921,5
50,4922,5,00:22:16,40106,13,5,11,smash,0.0,0,2.0,5,1.4609756097560975,1.255520833333333,opponent's ball landed,28,8,109.6,254.0,8,189.6,736.6,0,0,4921,5
51,4923,1,00:42:13,76010,17,9,25,clear,0.0,0,1.0,4,-1.1170731707317072,1.51640625,,,3,96.9,186.47,8,148.8,683.16,0,0,4922,33
52,4923,2,00:40:02,72078,13,9,24,defensive shot,0.0,0,2.0,5,-0.9719512195121952,-0.7505729166666667,,,8,133.3,699.81,8,135.8,217.27,0,0,4922,33
53,4923,3,00:17:21,31234,14,10,25,smash,0.0,0,2.0,8,-0.0999999999999998,-1.079375,,,8,189.0,675.58,8,166.4,316.48,0,0,4922,33
54,4923,4,00:35:22,63673,8,7,24,net shot,0.0,1,2.0,7,-0.676829268292683,-0.4219270833333333,,,8,245.3,614.13,8,162.8,222.94,0,0,4922,33
55,4923,5,00:22:43,40896,18,15,25,net shot,0.0,1,2.0,1,-1.2280487804878049,-0.1449479166666666,,,8,120.6,604.04,8,136.1,311.43,0,0,4922,33
56,4923,6,00:27:14,49042,17,18,24,net shot,0.0,0,2.0,1,1.0121951219512195,0.2865104166666666,,,8,213.9,335.14,8,160.0,683.17,0,0,4922,33
57,4923,7,00:21:07,38036,16,14,25,smash,0.0,0,2.0,8,-0.0390243902439023,-1.1874479166666667,,,8,191.7,731.12,8,193.0,257.44,0,0,4922,33
58,4923,8,00:07:34,13628,3,0,24,short service,0.0,1,2.0,7,0.4292682926829267,0.4886979166666669,,,8,169.3,337.54,8,227.5,670.56,0,0,4922,33
59,4923,9,00:07:02,12677,2,0,25,defensive shot,0.0,1,2.0,1,-0.9085365853658536,-0.5248958333333332,,,8,213.2,641.45,8,183.2,311.88,0,0,4922,33
60,4923,10,00:31:16,56299,20,19,24,drop,0.0,0,2.0,1,0.9939024390243902,0.3977083333333334,,,8,175.2,298.65,8,164.5,633.23,0,0,4922,33
61,4923,11,00:17:15,31076,14,10,25,lob,0.0,0,1.0,9,-0.6682926829268292,-1.4015625,,,8,244.3,620.04,8,209.8,316.89,0,0,4922,33
62,4923,12,00:16:28,29651,12,6,24,defensive shot,0.0,1,2.0,7,0.224390243902439,0.4213541666666665,,,8,167.1,326.01,8,112.6,682.06,0,0,4922,33
63,4923,13,00:15:51,28556,13,8,25,net shot,0.0,1,1.0,8,0.1292682926829267,-0.5554687499999998,,,8,161.1,629.55,9,176.3,190.06,0,0,4922,33
64,4923,14,00:40:31,72943,14,9,24,drop,0.0,0,2.0,5,-1.1048780487804877,-0.6783854166666666,,,9,141.0,800.87,8,159.8,289.84,0,0,4922,33
65,4923,15,00:19:12,34585,16,12,25,smash,1.0,0,2.0,8,-0.3378048780487803,-1.0272916666666667,,,8,137.5,688.29,8,132.8,341.79,0,0,4922,33
66,4923,16,00:45:59,82773,14,3,24,net shot,0.0,1,2.0,2,1.4243902439024392,-0.3394791666666667,,,8,234.7,629.02,8,164.1,268.15,0,0,4922,33
67,4923,17,00:32:12,57984,4,5,25,net shot,0.0,1,2.0,7,0.5402439024390245,0.5229166666666666,,,8,242.5,335.92,8,214.9,655.46,0,0,4922,33
68,4923,18,00:23:52,42974,19,15,24,smash,0.0,0,2.0,6,-1.1341463414634143,1.081614583333333,,,8,137.3,243.93,8,154.7,638.11,0,0,4922,33
69,4923,19,00:40:07,72228,13,9,25,defensive shot,0.0,1,2.0,1,1.045121951219512,0.5747916666666667,,,8,150.6,292.21,8,172.6,631.09,0,0,4922,33
70,4923,20,00:37:39,67788,4,0,24,net shot,0.0,0,2.0,7,0.0402439024390245,-0.1148958333333333,,,8,134.3,605.61,8,165.5,333.33,0,0,4922,33
71,4923,21,00:06:59,12593,2,0,25,lob,0.0,0,1.0,4,1.2634146341463417,-1.451875,,,8,234.2,601.99,8,181.8,316.62,0,0,4922,33
72,4923,22,00:32:43,58896,4,6,24,defensive shot,0.0,1,1.0,7,0.1865853658536586,-0.4976562500000001,,,8,107.3,732.8,1,97.4,439.38,0,0,4922,33
73,4923,23,00:22:41,40849,18,15,25,push/rush,0.0,0,1.0,8,-0.7756097560975609,-1.0821354166666666,,,1,257.8,586.79,6,278.0,293.42,0,0,4922,33
74,4923,24,00:33:09,59684,5,6,24,lob,0.0,0,1.0,5,-0.9597560975609756,-1.3595833333333331,,,6,99.9,644.72,8,132.5,230.68,0,0,4922,33
75,4923,25,00:06:23,11504,1,0,25,defensive shot,0.0,0,2.0,7,-0.7731707317073171,-0.26921875,,,8,182.5,628.28,8,124.4,211.72,0,0,4922,33
76,4923,26,00:40:02,72078,13,9,24,defensive shot,0.0,0,2.0,5,-0.9719512195121952,-0.7505729166666667,,,8,133.3,699.81,8,135.8,217.27,0,0,4922,33
77,4923,27,00:31:43,57096,4,4,25,defensive shot,0.0,0,2.0,7,-0.8475609756097561,0.4668229166666666,,,8,153.0,264.74,9,223.8,766.05,0,0,4922,33
78,4923,28,00:23:48,42859,19,15,24,clear,0.0,0,1.0,5,1.1585365853658536,1.4466666666666663,,,9,120.2,197.9,8,166.9,661.92,0,0,4922,33
79,4923,29,00:15:11,27350,13,7,25,defensive shot,0.0,1,2.0,8,-0.2695121951219511,-0.6273958333333333,,,8,188.3,648.28,8,139.0,222.71,0,0,4922,33
80,4923,30,00:45:03,81119,20,12,24,smash,0.0,0,2.0,8,-0.2378048780487804,-0.93578125,,,8,128.0,749.38,8,161.9,282.44,0,0,4922,33
81,4923,31,00:43:30,78320,18,10,25,drive,0.0,1,1.0,7,-0.073170731707317,0.4868229166666668,,,8,142.2,332.67,8,173.2,633.97,0,0,4922,33
82,4923,32,00:12:51,23136,10,6,24,short service,0.0,1,2.0,7,-0.4780487804878047,0.4682291666666665,,,8,182.4,326.06,8,128.1,685.61,0,0,4922,33
83,4923,33,00:27:26,49400,1,0,25,defensive shot,0.0,0,2.0,2,1.1378048780487806,-0.0542708333333334,no such data,0,8,128.7,254.25,4,98.7,803.63,0,0,4922,1
84,4925,1,00:38:58,70160,17,16,6,drop,0.0,0,2.0,1,1.114634146341463,0.5225520833333336,,,3,92.5,201.21,8,174.0,639.8,0,0,4924,4
85,4925,2,00:49:36,89305,19,7,17,defensive shot,0.0,0,2.0,5,-1.0073170731707315,-0.7040625,,,8,119.4,714.03,5,103.3,236.53,0,0,4924,4
86,4925,3,00:36:50,66321,15,14,6,drop,0.0,0,2.0,2,-1.095121951219512,0.5577604166666669,,,5,100.5,206.54,8,174.5,647.69,0,0,4924,4
87,4925,4,00:45:41,82250,18,10,17,net shot,0.0,0,2.0,1,-1.197560975609756,0.05921875,opponent's ball landed,17.0,8,131.9,675.05,8,119.1,207.34,0,0,4924,4
88,4926,1,00:41:10,74125,13,8,17,net shot,0.0,1,2.0,2,1.15609756097561,-0.0786979166666667,,,1,255.1,538.13,8,221.7,343.07,0,0,4925,12
89,4926,2,00:53:16,95887,6,1,15,net shot,0.0,1,2.0,7,-0.8195121951219513,-0.2672395833333333,,,8,161.8,629.41,8,161.3,297.94,0,0,4925,12
90,4926,3,00:09:06,16381,5,1,17,drop,0.0,0,2.0,5,1.1902439024390246,0.7380729166666669,,,8,240.5,217.33,8,221.7,641.22,0,0,4925,12
91,4926,4,01:00:23,108705,20,14,15,clear,1.0,0,1.0,9,-0.028048780487805,0.3184374999999999,,,8,176.0,763.48,8,189.1,589.26,0,0,4925,12
92,4926,5,00:47:07,84832,15,6,17,net shot,0.0,1,2.0,2,1.05609756097561,-0.2892187499999998,,,8,192.4,664.07,3,84.2,200.14,0,0,4925,12
93,4926,6,00:42:05,75768,8,17,15,smash,0.0,0,2.0,8,-0.6780487804878048,0.9607291666666667,,,3,103.3,199.23,8,169.1,666.66,0,0,4925,12
94,4926,7,00:14:49,26690,9,2,17,net shot,0.0,0,2.0,7,0.5146341463414633,0.3712499999999998,,,8,238.2,331.02,8,238.0,667.23,0,0,4925,12
95,4926,8,00:39:19,70796,2,4,15,clear,1.0,0,1.0,6,1.1573170731707314,-1.2691666666666668,,,8,194.4,723.64,8,170.3,284.95,0,0,4925,12
96,4926,9,00:25:07,45238,19,12,17,net shot,0.0,1,2.0,1,1.44390243902439,0.4016145833333334,,,8,216.8,301.5,8,204.1,738.0,0,0,4925,12
97,4926,10,00:17:47,32020,14,8,15,smash,0.0,0,2.0,6,-0.9878048780487804,1.0317708333333335,,,8,127.8,221.08,8,167.3,658.74,0,0,4925,12
98,4926,11,00:29:28,53058,5,1,17,short service,0.0,1,2.0,7,-0.0756097560975608,-0.3667708333333334,,,8,181.0,597.05,8,137.1,275.75,0,0,4925,12
99,4926,12,00:43:55,79063,10,19,15,smash,0.0,0,2.0,6,-1.1634146341463416,1.4396874999999998,opponent's ball landed,15.0,8,160.3,239.41,8,201.3,633.61,0,0,4925,12
100,4927,1,00:24:50,44719,4,5,0,drop,0.0,0,2.0,8,-0.0256097560975609,-0.6169791666666665,,,3,258.4,780.63,8,171.7,293.57,0,0,4926,25
101,4927,2,00:26:54,48449,18,14,34,drop,0.0,0,2.0,1,1.104878048780488,0.6471874999999999,,,8,132.2,215.99,8,137.0,707.21,0,0,4926,25
102,4927,3,01:04:46,116597,17,17,0,short service,0.0,1,2.0,8,0.1780487804878048,-0.6302083333333334,,,8,171.0,628.64,8,234.9,272.66,0,0,4926,25
103,4927,4,00:51:57,93531,17,18,34,defensive shot,0.0,1,2.0,5,-1.025609756097561,-0.63046875,,,8,144.5,655.16,8,130.0,231.96,0,0,4926,25
104,4927,5,00:23:19,41993,15,15,0,defensive shot,0.0,1,1.0,8,0.9243902439024392,-0.6989583333333332,,,8,199.6,692.23,7,134.0,381.92,0,0,4926,25
105,4927,6,01:01:37,110920,6,2,34,lob,0.0,0,1.0,4,-0.9682926829268294,1.5581249999999998,,,7,218.6,369.38,8,181.8,618.44,0,0,4926,25
106,4927,7,00:40:17,72513,18,18,0,short service,0.0,1,2.0,1,-1.1609756097560977,-0.4337499999999998,,,8,180.5,634.99,8,134.7,263.98,0,0,4926,25
107,4927,8,00:21:36,38902,13,11,34,short service,0.0,1,2.0,8,-0.1804878048780489,0.6865104166666663,,,8,190.5,318.79,8,123.2,642.85,0,0,4926,25
108,4927,9,00:39:31,71157,8,7,0,drive,0.0,0,2.0,8,-0.7926829268292683,0.6675520833333332,,,8,150.4,330.93,7,126.9,585.31,0,0,4926,25
109,4927,10,00:56:13,101193,19,21,34,net shot,0.0,0,2.0,7,-0.0975609756097561,-0.2772395833333334,,,7,172.4,583.5,8,175.9,344.84,0,0,4926,25
110,4927,11,01:03:22,114077,17,16,0,short service,0.0,1,2.0,1,-1.075609756097561,-0.5040624999999999,,,8,182.1,625.33,8,139.9,276.58,0,0,4926,25
111,4927,12,01:07:42,121871,12,5,34,net shot,0.0,1,2.0,1,-1.068292682926829,-0.1415625,,,8,136.5,600.66,8,176.8,272.43,0,0,4926,25
112,4927,13,00:37:33,67618,6,5,0,short service,0.0,1,2.0,7,-0.7890243902439025,0.5072916666666666,,,8,181.1,346.09,8,120.2,686.19,0,0,4926,25
113,4927,14,01:07:23,121295,12,5,34,net shot,0.0,1,2.0,8,0.7134146341463414,-0.5328645833333333,,,8,141.2,661.33,8,146.6,244.77,0,0,4926,25
114,4927,15,00:50:09,90273,20,15,0,drive,0.0,1,1.0,7,-0.0182926829268292,0.6194791666666669,,,8,156.5,297.88,8,201.5,640.71,0,0,4926,25
115,4927,16,00:20:57,37733,12,10,34,drop,0.0,0,2.0,1,0.9829268292682928,0.6298958333333337,,,8,116.1,234.8,8,140.6,700.01,0,0,4926,25
116,4927,17,00:19:48,35657,12,12,0,net shot,0.0,1,2.0,7,-0.1219512195121951,-0.3273958333333334,,,8,117.4,659.79,8,124.9,256.12,0,0,4926,25
117,4927,18,01:02:24,112337,7,3,34,short service,0.0,1,2.0,7,-0.1195121951219513,0.6425000000000001,,,8,189.9,316.41,8,125.6,641.26,0,0,4926,25
118,4927,19,01:04:58,116947,17,17,0,net shot,0.0,0,2.0,2,1.3121951219512198,-0.4468229166666668,,,8,229.6,601.92,8,180.3,290.97,0,0,4926,25
119,4927,20,00:32:17,58119,2,2,34,push/rush,0.0,0,1.0,3,-1.4,-1.5736979166666665,,,8,127.1,607.37,8,188.8,304.38,0,0,4926,25
120,4927,21,00:29:14,52628,20,19,0,lob,0.0,0,1.0,6,0.996341463414634,-1.3459374999999998,,,8,125.2,601.35,8,160.9,351.49,0,0,4926,25
121,4927,22,00:54:16,97680,18,20,34,short service,0.0,1,2.0,8,-0.298780487804878,-0.5273958333333333,,,8,183.8,621.68,8,136.7,287.97,0,0,4926,25
122,4927,23,00:33:31,60335,12,13,0,net shot,0.0,0,2.0,7,-0.8548780487804878,-0.3665104166666666,,,8,230.5,616.83,8,193.0,315.21,0,0,4926,25
123,4927,24,00:50:12,90383,15,18,34,drive,0.0,0,2.0,4,1.1268292682926826,-1.4318229166666665,,,8,176.7,629.78,5,100.9,283.53,0,0,4926,25
124,4927,25,00:49:04,88347,20,13,0,drive,0.0,0,2.0,3,1.4914634146341466,1.6205729166666665,opponent's ball landed,34,5,89.9,218.8,8,174.3,647.76,0,0,4926,25
125,4928,1,00:49:39,89379,12,10,11,net shot,0.0,1,2.0,1,-1.0597560975609757,-0.1356250000000001,,,6,93.5,645.22,8,193.4,223.53,0,0,4927,7
126,4928,2,00:10:28,18866,2,0,3,drop,0.0,1,2.0,1,-1.0695121951219513,-0.2594791666666666,,,8,238.5,752.45,8,148.6,259.16,0,0,4927,7
127,4928,3,00:20:04,36142,12,3,11,lob,0.0,1,1.0,9,-0.6158536585365854,1.5440625,,,8,225.8,353.61,8,162.8,645.71,0,0,4927,7
128,4928,4,00:34:25,61970,8,12,3,defensive shot,0.0,1,1.0,7,-0.8341463414634147,0.4184895833333334,,,8,135.7,246.78,8,118.2,724.88,0,0,4927,7
129,4928,5,00:58:03,104491,18,15,11,smash,1.0,0,2.0,5,-1.252439024390244,-0.9809895833333334,,,8,138.0,744.85,8,175.6,238.94,0,0,4927,7
130,4928,6,00:17:24,31335,9,6,3,clear,1.0,0,1.0,5,-0.9670731707317072,-1.1267708333333333,,,8,191.3,726.93,8,165.0,271.98,0,0,4927,7
131,4928,7,00:27:12,48971,19,17,11,lob,0.0,1,2.0,10,-0.9987804878048782,1.8396354166666669,out,11.0,8,245.7,359.91,8,202.0,648.28,0,0,4927,7
132,4929,1,00:41:15,74261,20,17,20,drive,0.0,0,2.0,6,-1.1402439024390243,0.8675520833333336,,,3,96.9,193.02,8,193.0,642.98,0,0,4928,23
133,4929,2,00:14:52,26762,8,4,2,defensive shot,0.0,0,2.0,6,0.9853658536585368,-0.5779687500000001,,,8,227.1,667.4,8,228.9,207.27,0,0,4928,23
134,4929,3,00:24:20,43824,19,14,20,defensive shot,0.0,0,1.0,6,1.364634146341463,-0.97875,,,8,233.6,665.2,8,229.6,223.67,0,0,4928,23
135,4929,4,00:06:50,12308,3,0,2,clear,1.0,0,1.0,8,-0.5865853658536585,1.3389062500000002,,,8,201.4,225.75,8,175.5,671.02,0,0,4928,23
136,4929,5,00:40:03,72110,10,15,20,smash,1.0,0,2.0,6,-1.075609756097561,1.009427083333333,,,8,150.6,259.36,8,177.8,728.65,0,0,4928,23
137,4929,6,00:33:58,61155,15,15,2,long service,0.0,0,1.0,3,1.0975609756097562,1.5946354166666663,,,8,158.6,304.81,8,229.7,691.75,0,0,4928,23
138,4929,7,00:24:55,44853,6,3,20,lob,0.0,0,1.0,6,-1.221951219512195,1.052447916666667,,,8,116.7,344.16,8,184.1,646.64,0,0,4928,23
139,4929,8,00:30:03,54096,5,5,2,smash,0.0,0,2.0,8,0.1109756097560974,0.6917708333333336,,,8,155.0,276.41,8,195.6,607.52,0,0,4928,23
140,4929,9,00:50:25,90769,5,1,20,clear,0.0,0,1.0,4,1.09390243902439,-1.3922395833333334,,,8,208.6,754.84,8,166.9,269.7,0,0,4928,23
141,4929,10,00:59:25,106958,11,4,2,short service,0.0,1,2.0,7,0.3207317073170733,0.6155729166666669,,,8,162.4,340.98,8,220.4,693.37,0,0,4928,23
142,4929,11,01:05:26,117807,16,12,20,drop,1.0,0,2.0,5,1.0219512195121954,0.9470833333333336,,,8,214.8,233.74,8,203.7,666.52,0,0,4928,23
143,4929,12,00:45:02,81070,15,8,2,net shot,0.0,0,2.0,7,-0.0634146341463413,0.5002604166666664,,,8,122.3,299.55,8,140.1,722.24,0,0,4928,23
144,4929,13,00:09:23,16898,3,4,20,drive,0.0,0,1.0,6,1.225609756097561,-0.9971354166666666,,,8,229.1,742.48,8,198.5,318.36,0,0,4928,23
145,4929,14,00:04:07,7433,4,9,2,long service,0.0,0,1.0,9,-0.1048780487804877,-1.5507291666666667,,,8,190.4,643.85,8,116.9,259.29,0,0,4928,23
146,4929,15,00:54:06,97387,10,2,20,short service,0.0,1,2.0,7,-0.4902439024390242,-0.4419270833333334,,,8,188.0,649.49,8,121.6,300.94,0,0,4928,23
147,4929,16,00:23:50,42901,13,13,2,clear,0.0,0,1.0,3,1.5378048780487807,1.6183333333333334,,,8,247.5,214.92,8,220.4,701.32,0,0,4928,23
148,4929,17,00:09:23,16898,3,4,20,drive,0.0,0,1.0,6,1.225609756097561,-0.9971354166666666,,,8,229.1,742.48,8,198.5,318.36,0,0,4928,23
149,4929,18,00:17:44,31923,0,1,2,clear,1.0,0,1.0,5,1.0463414634146342,1.4232291666666663,,,8,232.1,260.24,8,219.4,705.96,0,0,4928,23
150,4929,19,01:07:07,120812,18,12,20,short service,0.0,1,2.0,7,-0.3829268292682927,0.5030208333333336,,,8,179.8,333.26,8,126.5,683.28,0,0,4928,23
151,4929,20,00:35:03,63104,12,5,2,drop,0.0,0,2.0,7,-0.776829268292683,0.2397916666666665,,,8,142.3,211.02,8,144.3,670.48,0,0,4928,23
152,4929,21,00:26:09,47081,6,6,20,defensive shot,0.0,1,2.0,1,1.0500000000000005,0.3839583333333334,,,8,180.5,305.76,8,232.4,728.4,0,0,4928,23
153,4929,22,00:23:48,42847,6,7,2,lob,0.0,0,1.0,6,-1.1585365853658536,1.4344270833333332,,,8,138.2,353.16,8,148.4,636.22,0,0,4928,23
154,4929,23,00:08:32,15379,4,2,20,smash,0.0,0,2.0,5,-0.9658536585365854,-1.1366145833333332,opponent's ball landed,20.0,8,230.1,608.31,8,201.6,277.48,0,0,4928,23
155,4930,1,00:22:41,40849,18,15,25,push/rush,0.0,0,1.0,8,-0.7756097560975609,-1.0821354166666666,,,1,257.8,586.79,6,278.0,293.42,0,0,4929,13
