,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
39,4925,13,00:33:46,60801,12,13,6,drop,0.0,0,2.0,2,-1.221951219512195,0.5127083333333337,,,8,117.2,225.12,8,168.1,644.59,0,0,4924,24
40,4925,14,00:25:03,45119,21,16,25,defensive shot,0.0,1,2.0,8,-0.2609756097560976,-0.6037500000000001,,,8,151.5,638.08,8,148.7,267.24,0,0,4924,24
41,4925,15,00:30:13,54394,10,11,6,defensive shot,0.0,0,1.0,8,-0.3987804878048779,0.7580729166666664,,,8,132.0,284.21,8,143.2,748.21,0,0,4924,24
42,4925,16,00:10:07,18230,6,3,25,drop,0.0,0,2.0,7,0.4597560975609754,-0.4174479166666665,,,8,151.6,737.91,8,180.4,321.34,0,0,4924,24
43,4925,17,01:02:48,113053,16,16,6,short service,0.0,1,2.0,7,0.5817073170731706,0.5153645833333336,,,8,167.4,320.36,8,216.6,684.08,0,0,4924,24
44,4925,18,00:17:13,31016,14,10,25,defensive shot,0.0,0,2.0,2,1.1646341463414631,-0.4035416666666667,,,8,220.9,701.82,9,249.3,193.57,0,0,4924,24
45,4925,19,01:07:15,121058,19,18,6,clear,1.0,0,1.0,8,0.9036585365853658,1.0591145833333335,,,6,252.3,217.63,8,210.3,685.6,0,0,4924,24
46,4925,20,00:17:21,31234,14,10,25,smash,0.0,0,2.0,8,-0.0999999999999998,-1.079375,,,8,189.0,675.58,8,166.4,316.48,0,0,4924,24
47,4925,21,01:10:16,126499,21,19,6,net shot,0.0,1,2.0,2,-1.2182926829268292,0.3251562499999997,,,8,158.4,327.64,6,100.3,738.91,0,0,4924,24
48,4925,22,00:15:33,28002,13,8,25,smash,0.0,1,2.0,8,-0.7439024390243902,-0.8488020833333335,,,8,105.1,743.39,8,162.3,330.53,0,0,4924,24
49,4925,23,00:22:54,41248,1,3,6,short service,0.0,1,2.0,7,-0.1256097560975611,0.3495833333333333,,,8,178.4,320.21,8,122.8,672.65,0,0,4924,24
50,4925,24,00:10:11,18338,6,3,25,smash,0.0,1,2.0,7,-0.5499999999999999,0.1252083333333334,touched the net,6,8,106.5,681.49,8,153.1,318.72,0,0,4924,24
51,4925,1,01:07:17,121138,12,5,34,drive,0.0,1,2.0,3,-1.1853658536585363,-1.3730729166666666,,,7,140.4,569.97,8,199.4,328.17,0,0,4924,7
52,4925,1,00:28:00,50400,2,0,18,short service,0.0,1,2.0,7,-0.1792682926829266,0.5373958333333331,,,8,176.0,321.15,8,131.0,679.94,0,0,4924,39
53,4925,2,01:07:23,121295,12,5,34,net shot,0.0,1,2.0,8,0.7134146341463414,-0.5328645833333333,,,8,141.2,661.33,8,146.6,244.77,0,0,4924,39
54,4925,3,00:40:28,72863,14,6,18,clear,0.0,0,1.0,5,1.0256097560975612,1.4109895833333332,,,8,125.9,255.07,8,141.0,668.06,0,0,4924,39
55,4925,4,01:07:23,121295,12,5,34,net shot,0.0,1,2.0,8,0.7134146341463414,-0.5328645833333333,,,8,141.2,661.33,8,146.6,244.77,0,0,4924,39
56,4925,5,00:30:46,55396,4,1,18,smash,0.0,0,2.0,8,-0.8390243902439024,0.9102604166666666,,,8,145.6,221.09,8,168.4,673.56,0,0,4924,39
57,4925,6,00:32:28,58442,2,2,34,defensive shot,0.0,1,2.0,5,-0.9207317073170732,-0.5950520833333334,no such data,34,8,157.9,686.77,10,126.7,143.66,0,0,4924,39
58,4925,7,00:39:23,70912,6,8,34,lob,0.0,0,1.0,9,-0.3573170731707318,-1.5518229166666666,,,7,247.8,581.18,8,246.1,346.23,0,0,4924,39
59,4926,7,00:14:15,25669,14,4,18,lob,0.0,1,1.0,8,-0.7036585365853659,1.4703124999999997,,,6,257.3,361.67,8,206.0,671.06,0,0,4925,39
60,4926,8,00:38:49,69870,6,7,34,drive,0.0,0,2.0,8,0.0780487804878049,-1.2558854166666666,,,8,219.5,653.13,8,209.9,261.81,0,0,4925,39
61,4926,9,00:43:50,78924,17,8,18,smash,1.0,0,2.0,5,1.225609756097561,1.0791145833333335,,,8,200.0,262.79,8,177.9,646.38,0,0,4925,39
62,4926,10,00:30:43,55291,0,1,34,defensive shot,0.0,0,2.0,2,1.2548780487804876,-0.500625,,,8,189.6,667.12,8,156.8,260.06,0,0,4925,39
63,4926,11,00:47:44,85939,21,10,18,smash,0.0,0,2.0,8,-0.8329268292682926,1.1219270833333332,,,8,144.7,247.38,8,198.4,736.33,0,0,4925,39
64,4926,12,00:56:05,100973,19,21,34,drop,0.0,0,2.0,6,1.0329268292682925,-0.7892708333333335,,,9,200.9,756.5,8,191.2,256.99,0,0,4925,39
65,4926,13,00:08:29,15290,4,2,18,lob,1.0,0,1.0,8,-0.1195121951219513,1.3564583333333335,,,8,205.2,254.46,8,189.2,617.66,0,0,4925,39
66,4926,14,00:56:07,101018,19,21,34,net shot,0.0,0,2.0,7,-0.2768292682926828,-0.1994270833333334,,,8,189.8,618.39,8,202.3,299.32,0,0,4925,39
67,4926,15,00:06:07,11038,1,1,18,short service,0.0,1,2.0,7,-0.5365853658536586,0.4761979166666664,,,8,181.7,308.91,8,119.1,673.37,0,0,4925,39
68,4926,16,01:07:19,121188,12,5,34,net shot,0.0,1,2.0,6,0.9878048780487804,-0.5461979166666667,,,8,125.7,673.56,8,141.5,239.64,0,0,4925,39
69,4926,17,00:46:12,83181,19,10,18,smash,0.0,0,2.0,5,1.1170731707317076,0.9075520833333334,,,8,120.7,231.69,8,193.8,745.65,0,0,4925,39
70,4926,18,00:56:05,100973,19,21,34,drop,0.0,0,2.0,6,1.0329268292682925,-0.7892708333333335,,,9,200.9,756.5,8,191.2,256.99,0,0,4925,39
71,4926,19,00:14:14,25627,14,4,18,smash,1.0,0,1.0,8,0.9353658536585364,1.03796875,,,8,185.1,240.52,8,148.9,624.91,0,0,4925,39
72,4926,20,01:07:24,121348,12,5,34,push/rush,0.0,1,1.0,3,-1.3597560975609757,-1.3860416666666666,,,8,127.7,612.31,8,185.8,306.84,0,0,4925,39
73,4926,21,00:47:28,85462,21,10,18,defensive shot,0.0,1,2.0,6,-1.2829268292682927,0.7045833333333332,,,8,176.7,304.6,9,245.7,774.15,0,0,4925,39
74,4926,22,01:07:45,121961,12,5,34,drop,0.0,0,2.0,5,-0.9939024390243902,-0.6066145833333335,,,9,234.9,770.79,8,197.0,292.05,0,0,4925,39
75,4926,23,00:36:06,64998,8,6,18,defensive shot,0.0,1,2.0,1,1.2097560975609756,0.4301041666666669,,,8,174.6,299.8,8,191.5,736.29,0,0,4925,39
76,4926,24,00:30:39,55192,0,1,34,drop,0.0,0,2.0,5,-1.0621951219512191,-0.6302604166666667,,,8,214.9,730.7,8,188.4,289.7,0,0,4925,39
77,4926,25,00:47:28,85462,21,10,18,defensive shot,0.0,1,2.0,6,-1.2829268292682927,0.7045833333333332,,,8,176.7,304.6,9,245.7,774.15,0,0,4925,39
78,4926,26,01:07:45,121961,12,5,34,drop,0.0,0,2.0,5,-0.9939024390243902,-0.6066145833333335,,,9,234.9,770.79,8,197.0,292.05,0,0,4925,39
79,4926,27,00:36:06,64998,8,6,18,defensive shot,0.0,1,2.0,1,1.2097560975609756,0.4301041666666669,,,8,174.6,299.8,8,191.5,736.29,0,0,4925,39
80,4926,28,00:30:39,55192,0,1,34,drop,0.0,0,2.0,5,-1.0621951219512191,-0.6302604166666667,,,8,214.9,730.7,8,188.4,289.7,0,0,4925,39
81,4926,29,00:18:14,32821,20,8,18,defensive shot,0.0,1,2.0,7,0.0195121951219511,0.4229687500000001,,,8,172.8,286.57,8,205.0,753.67,0,0,4925,39
82,4926,30,00:56:05,100973,19,21,34,drop,0.0,0,2.0,6,1.0329268292682925,-0.7892708333333335,,,9,200.9,756.5,8,191.2,256.99,0,0,4925,39
83,4926,31,00:43:50,78924,17,8,18,smash,1.0,0,2.0,5,1.225609756097561,1.0791145833333335,,,8,200.0,262.79,8,177.9,646.38,0,0,4925,39
84,4926,32,00:50:12,90383,15,18,34,drive,0.0,0,2.0,4,1.1268292682926826,-1.4318229166666665,,,8,176.7,629.78,5,100.9,283.53,0,0,4925,39
85,4926,33,00:06:28,11651,1,1,18,defensive shot,0.0,0,1.0,6,-0.9390243902439024,1.2020833333333332,,,5,94.3,281.71,8,129.9,723.64,0,0,4925,39
86,4926,34,00:50:03,90111,15,18,34,smash,1.0,0,2.0,5,-1.0829268292682928,-1.085625,,,8,131.7,715.77,8,166.3,294.94,0,0,4925,39
87,4926,35,00:43:22,78083,16,8,18,defensive shot,0.0,1,2.0,2,-1.1219512195121952,0.5020833333333332,,,8,166.2,299.78,9,197.3,762.74,0,0,4925,39
88,4926,36,00:56:05,100973,19,21,34,drop,0.0,0,2.0,6,1.0329268292682925,-0.7892708333333335,,,9,200.9,756.5,8,191.2,256.99,0,0,4925,39
89,4926,37,00:43:50,78924,17,8,18,smash,1.0,0,2.0,5,1.225609756097561,1.0791145833333335,,,8,200.0,262.79,8,177.9,646.38,0,0,4925,39
90,4926,38,00:50:02,90064,15,18,34,short service,0.0,1,2.0,8,0.2695121951219511,-0.5540625,no such data,34,8,165.9,645.69,8,228.6,301.39,0,0,4925,39
91,4926,39,00:39:25,70975,6,8,34,defensive shot,0.0,1,2.0,8,0.0097560975609757,-0.5645312499999999,,,8,154.8,659.71,9,154.7,151.82,0,0,4925,10
92,4926,1,00:59:18,106758,21,9,27,lob,0.0,0,1.0,4,-1.0902439024390245,1.7132812500000003,,,7,113.7,402.26,8,134.7,601.76,0,0,4925,10
93,4926,1,01:07:47,122015,12,5,34,push/rush,0.0,1,2.0,4,1.1658536585365855,-1.4897395833333331,,,8,111.6,597.51,8,143.2,307.44,0,0,4925,8
94,4926,2,00:42:16,76088,4,2,27,long service,0.0,0,1.0,3,0.971951219512195,1.7107291666666669,,,8,153.8,290.73,8,223.3,689.08,0,0,4925,8
95,4926,3,00:38:47,69839,6,7,34,smash,0.0,0,2.0,6,1.1682926829268294,-1.2631770833333331,,,8,224.4,711.02,8,209.4,228.08,0,0,4925,8
96,4926,4,00:16:37,29933,9,10,27,clear,0.0,0,1.0,4,-0.873170731707317,1.5536458333333332,,,8,211.5,220.1,8,163.8,667.18,0,0,4925,8
97,4926,5,00:51:59,93579,17,18,34,clear,0.0,0,1.0,4,0.9621951219512196,-1.5173958333333335,,,8,167.4,671.8,8,174.2,299.72,0,0,4925,8
98,4926,6,00:42:59,77390,5,3,27,long service,0.0,0,1.0,9,-0.6524390243902439,1.7080729166666668,,,8,184.4,284.5,8,127.0,694.59,0,0,4925,8
99,4926,7,00:50:03,90111,15,18,34,smash,1.0,0,2.0,5,-1.0829268292682928,-1.085625,,,8,131.7,715.77,8,166.3,294.94,0,0,4925,8
100,4926,8,01:03:57,115139,1,4,27,defensive shot,0.0,0,2.0,1,-1.2890243902439025,0.0436979166666665,touched the net,27.0,8,151.9,293.43,9,221.9,769.41,0,0,4925,14
101,4927,1,00:56:05,100973,19,21,34,drop,0.0,0,2.0,6,1.0329268292682925,-0.7892708333333335,,,9,200.9,756.5,8,191.2,256.99,0,0,4926,14
102,4927,2,00:20:48,37460,12,13,27,clear,0.0,0,1.0,3,1.3585365853658533,1.5114062500000005,,,8,191.1,264.64,8,202.3,741.42,0,0,4926,14
103,4927,3,00:54:17,97737,18,20,34,smash,0.0,0,2.0,5,-1.0,-1.16671875,,,8,186.2,741.8,8,194.4,299.43,0,0,4926,14
104,4927,4,00:57:19,103170,18,9,27,long service,0.0,0,1.0,4,-0.8609756097560974,1.6558854166666663,,,8,184.4,289.96,8,123.2,689.85,0,0,4926,14
105,4927,5,00:30:41,55254,0,1,34,smash,1.0,0,2.0,5,-1.10609756097561,-1.0854687500000002,,,8,123.7,712.98,8,158.7,257.47,0,0,4926,14
106,4927,6,00:13:21,24040,8,5,27,defensive shot,0.0,1,1.0,3,1.4695121951219512,1.5878645833333334,,,8,174.7,248.02,8,214.7,707.48,0,0,4926,14
107,4927,7,00:30:39,55192,0,1,34,drop,0.0,0,2.0,5,-1.0621951219512191,-0.6302604166666667,,,8,214.9,730.7,8,188.4,289.7,0,0,4926,14
108,4927,8,00:17:04,30728,10,10,27,defensive shot,0.0,1,1.0,5,1.2890243902439025,1.415260416666667,,,8,176.4,281.8,8,232.1,741.2,0,0,4926,14
109,4927,9,00:30:39,55192,0,1,34,drop,0.0,0,2.0,5,-1.0621951219512191,-0.6302604166666667,,,8,214.9,730.7,8,188.4,289.7,0,0,4926,14
110,4927,10,00:31:19,56371,22,20,27,long service,0.0,0,1.0,9,-0.6597560975609755,1.7041145833333335,,,8,186.6,281.48,8,127.0,713.94,0,0,4926,14
111,4927,11,00:56:09,101077,19,21,34,clear,1.0,0,1.0,9,-0.6646341463414634,-1.4767708333333331,,,8,117.9,731.18,8,165.6,290.03,0,0,4926,14
112,4927,12,00:40:05,72174,1,0,27,long service,0.0,0,1.0,3,1.398780487804878,1.6428124999999998,,,8,153.4,298.83,8,220.0,690.31,0,0,4926,14
113,4927,13,00:39:21,70854,6,8,34,defensive shot,0.0,0,2.0,2,1.4695121951219512,-0.2961458333333334,no such data,34,8,196.3,692.42,4,282.7,155.36,0,0,4926,14
114,4927,14,00:18:57,34138,11,11,27,long service,0.0,0,1.0,4,-1.0707317073170732,1.7281249999999997,,,8,181.1,292.52,8,126.3,708.3,0,0,4926,7
115,4927,1,00:13:14,23841,7,6,12,net shot,0.0,0,2.0,2,1.3329268292682928,-0.0571875,,,8,250.3,635.73,8,157.1,256.86,0,0,4926,36
116,4927,1,00:29:08,52465,10,9,6,defensive shot,0.0,1,2.0,1,1.110975609756098,0.4206249999999999,,,8,145.5,276.5,8,131.6,741.49,0,0,4926,9
117,4927,2,00:14:50,26715,9,7,12,clear,1.0,0,1.0,3,-1.1158536585365857,-1.4635416666666667,,,9,136.2,761.06,8,146.0,314.5,0,0,4926,9
118,4927,3,00:29:38,53359,10,10,6,defensive shot,0.0,0,2.0,2,-1.023170731707317,0.4844270833333333,,,8,148.6,325.39,7,143.7,577.07,0,0,4926,9
119,4927,4,00:13:06,23602,7,6,12,lob,0.0,1,1.0,9,-0.6695121951219513,-1.4355729166666666,,,8,151.9,595.12,7,199.2,368.02,0,0,4926,9
120,4927,5,00:27:27,49416,9,7,6,lob,0.0,1,1.0,6,-1.079268292682927,1.4869791666666667,,,8,196.0,362.02,8,202.3,634.83,0,0,4926,9
121,4927,6,00:31:51,57340,23,22,12,net shot,0.0,1,2.0,2,1.2634146341463417,-0.2976562499999999,,,8,185.9,636.3,8,151.4,322.14,0,0,4926,9
122,4927,7,01:02:48,113053,16,16,6,short service,0.0,1,2.0,7,0.5817073170731706,0.5153645833333336,,,8,167.4,320.36,8,216.6,684.08,0,0,4926,9
123,4927,8,00:07:39,13790,0,2,12,defensive shot,0.0,1,2.0,1,-1.1658536585365853,-0.1892187499999999,,,8,194.0,692.35,8,241.6,222.26,0,0,4926,9
124,4927,9,00:29:14,52640,10,9,6,smash,1.0,0,2.0,6,-1.252439024390244,1.344947916666667,opponent's ball landed,12,8,217.5,218.18,8,204.5,688.6,0,0,4926,3
125,4928,1,00:15:01,27040,9,12,6,clear,0.0,1,1.0,8,0.2207317073170731,-1.3360416666666666,,,8,192.9,696.01,8,173.5,305.8,0,0,4927,3
126,4928,2,00:44:01,79254,8,7,12,short service,0.0,1,2.0,7,-0.2170731707317074,0.3314583333333332,no such data,12,8,180.5,321.5,8,127.1,664.5,0,0,4927,3
127,4928,3,00:08:20,15024,1,2,12,lob,0.0,0,1.0,9,-0.6439024390243903,-1.4193229166666663,,,8,148.5,601.12,8,183.6,353.94,0,0,4927,19
128,4928,1,01:01:37,110920,6,2,34,lob,0.0,0,1.0,4,-0.9682926829268294,1.5581249999999998,,,7,218.6,369.38,8,181.8,618.44,0,0,4927,7
129,4928,1,00:24:25,43973,14,15,1,lob,0.0,0,1.0,3,-0.9926829268292684,-1.3771354166666665,,,8,187.3,601.18,8,205.1,291.5,0,0,4927,2
130,4928,2,00:20:59,37782,12,10,34,push/rush,0.0,0,2.0,10,0.671951219512195,1.8045833333333328,out,1,8,199.3,299.37,8,206.4,595.09,0,0,4927,3
131,4929,1,00:25:08,45241,14,16,1,drive,0.0,0,2.0,8,0.0134146341463413,-0.6151562500000001,,,7,197.4,575.71,8,155.4,284.71,0,0,4928,3
132,4929,2,00:14:13,25609,8,7,34,net shot,0.0,0,2.0,2,-0.9926829268292684,0.3812500000000002,no such data,34,8,137.0,300.24,8,143.7,665.89,0,0,4928,3
133,4929,3,00:32:19,58181,2,2,34,net shot,0.0,1,2.0,1,-1.10609756097561,-0.4531770833333333,,,8,117.3,627.0,8,157.9,231.52,0,0,4928,20
134,4929,1,01:07:29,121475,12,5,34,lob,0.0,1,1.0,3,-1.1012195121951218,-1.546458333333333,,,7,109.9,566.74,8,126.2,356.97,0,0,4928,51
135,4929,1,00:25:52,46565,20,15,19,defensive shot,0.0,1,1.0,8,0.6975609756097559,1.254322916666667,,,8,140.9,351.35,8,207.4,657.55,0,0,4928,17
136,4929,2,00:30:43,55291,0,1,34,defensive shot,0.0,0,2.0,2,1.2548780487804876,-0.500625,,,8,189.6,667.12,8,156.8,260.06,0,0,4928,17
137,4929,3,00:59:44,107549,2,2,19,clear,0.0,1,1.0,4,-1.2682926829268293,1.5697395833333332,,,8,168.5,280.71,7,179.9,577.58,0,0,4928,17
138,4929,4,00:56:13,101193,19,21,34,net shot,0.0,0,2.0,7,-0.0975609756097561,-0.2772395833333334,,,7,172.4,583.5,8,175.9,344.84,0,0,4928,17
139,4929,5,00:57:49,104094,0,1,19,short service,0.0,1,2.0,7,0.8463414634146342,0.3650000000000002,,,8,168.8,324.87,8,214.9,666.9,0,0,4928,17
140,4929,6,01:07:36,121687,12,5,34,defensive shot,0.0,0,2.0,2,1.3390243902439023,-0.3970312500000001,,,8,198.3,685.05,8,246.5,224.85,0,0,4928,17
141,4929,7,00:12:46,23004,8,4,19,drop,0.0,1,2.0,7,0.8097560975609757,0.5704687499999999,,,6,266.5,229.33,8,209.2,664.98,0,0,4928,17
142,4929,8,00:30:43,55291,0,1,34,defensive shot,0.0,0,2.0,2,1.2548780487804876,-0.500625,,,8,189.6,667.12,8,156.8,260.06,0,0,4928,17
143,4929,9,00:25:53,46610,20,15,19,defensive shot,0.0,1,2.0,7,0.3170731707317073,0.2651562499999998,,,8,150.6,250.52,8,237.2,709.61,0,0,4928,17
144,4929,10,00:38:47,69839,6,7,34,smash,0.0,0,2.0,6,1.1682926829268294,-1.2631770833333331,,,8,224.4,711.02,8,209.4,228.08,0,0,4928,17
145,4929,11,00:12:43,22905,8,4,19,drop,0.0,0,2.0,5,1.3487804878048784,0.7153125000000001,,,8,212.0,245.2,8,207.2,664.95,0,0,4928,17
146,4929,12,00:38:49,69870,6,7,34,drive,0.0,0,2.0,8,0.0780487804878049,-1.2558854166666666,,,8,219.5,653.13,8,209.9,261.81,0,0,4928,17
147,4929,13,00:08:04,14530,1,2,19,drop,0.0,0,2.0,7,0.5878048780487803,0.4330208333333332,,,8,210.2,268.59,8,218.5,672.43,0,0,4928,17
148,4929,14,01:07:36,121687,12,5,34,defensive shot,0.0,0,2.0,2,1.3390243902439023,-0.3970312500000001,,,8,198.3,685.05,8,246.5,224.85,0,0,4928,17
149,4929,15,00:58:22,105063,0,1,19,clear,0.0,0,1.0,3,1.1573170731707314,1.631197916666667,,,8,240.4,204.04,8,192.7,679.24,0,0,4928,17
150,4929,16,01:07:36,121687,12,5,34,defensive shot,0.0,0,2.0,2,1.3390243902439023,-0.3970312500000001,,,8,198.3,685.05,8,246.5,224.85,0,0,4928,17
151,4929,17,00:13:00,23420,8,4,19,smash,0.0,0,2.0,7,-0.2634146341463414,-0.0175520833333333,touched the net,34,8,244.9,207.72,8,217.2,683.2,0,0,4928,2
152,4930,1,00:34:18,61766,6,3,19,net shot,0.0,0,2.0,1,-0.8658536585365854,-0.2676562499999999,no such data,19,8,200.7,681.16,8,231.3,275.65,0,0,4929,2
153,4930,2,00:39:21,70854,6,8,34,defensive shot,0.0,0,2.0,2,1.4695121951219512,-0.2961458333333334,,,8,196.3,692.42,4,282.7,155.36,0,0,4929,10
154,4930,1,00:55:56,100705,11,4,20,net shot,0.0,1,2.0,2,1.253658536585366,-0.2528125000000001,,,7,204.3,590.25,8,184.1,330.31,0,0,4929,17
155,4930,1,00:25:08,45250,16,17,21,drive,0.0,1,2.0,8,0.5548780487804879,0.6856249999999999,,,8,187.7,343.32,8,203.3,644.44,0,0,4929,18
